rating,review_text,age,gender,location_user,price,category,country_made,brand
0.9913172834750704,Story until read without same. Notice data yourself interesting. Lot couple bill book foreign expect travel chair. No amount head increase that population.,0.13256066194976307,1,55,-0.12575991690893362,59,china,6
-1.553843870135039,Age simple network ball television while hand. Series see plant series season. South enough bar again would kid never participant.,1.14930427816394,1,39,-0.09274092972031969,30,australia,5
0.1429302322717006,Yard great similar fight technology. Will impact together pick child week. Reason term art certain our imagine else consider. Among hard surface author pick clearly threat kid.,-0.6582399284390412,1,6,-0.06550997675653339,37,germany,3
0.9913172834750704,Serve story sell charge experience check require eye. Democrat miss against its bed.,-0.6582399284390412,1,34,-0.12183648431358066,31,england,6
0.9913172834750704,Better church stock visit high left not. Thus son use poor boy out although. Fight foreign situation base game. Safe successful discuss nation however whom.,0.2455321748624494,1,29,-0.0907403675553625,85,australia,4
-0.7054568189316692,Knowledge many entire professional since.,-0.0933823638756096,1,46,-0.08104832366882231,81,korea,2
0.9913172834750704,Push ago final. Their foreign have evidence beautiful. Herself be sure reduce ability most.,0.6974182265131947,1,23,-0.054050445908720324,109,france,6
0.1429302322717006,Realize chair reduce provide.,0.9233612523385674,1,36,-0.11064887453673265,98,france,7
-0.7054568189316692,Hair conference after. Hour of boy. Card remember deep learn term range enough.,1.2622757910766265,0,28,-0.11167829001967179,29,england,0
0.1429302322717006,American have option middle somebody four large. Final impact board degree sometimes purpose. Car reflect war purpose worry daughter reveal.,1.488218816901999,1,92,-0.11989419094954454,55,australia,7
0.9913172834750704,Then behind memory phone study number kid. Look free boy three painting million. Age art treat Mr market.,1.2622757910766265,1,44,-0.1257210710416529,110,england,5
0.9913172834750704,Adult cold over wish ok senior line important. Law very car nothing church author something.,-1.3360690059151592,1,64,-0.13080987965542748,74,australia,2
0.1429302322717006,Magazine boy green. Pick hand wide training. Method operation week decision sense interest I.,0.9233612523385674,1,36,-0.08687520376093064,67,france,7
-2.4022309213384085,Military natural guess here. Might concern suffer whole. Join fact fill second exactly Mr conference.,-0.5452684155263549,0,97,-0.12377877767761677,56,england,3
-0.7054568189316692,Society glass guy research store. Computer consumer small property black.,-1.3360690059151592,0,12,-0.13193640980656843,101,france,2
0.9913172834750704,Nation while suffer dinner. Manager agency student.,0.13256066194976307,1,43,-0.1257210710416529,120,usa,6
-0.7054568189316692,Move service as. North seem might somebody.,1.0363327652512537,1,32,-0.1351606167908684,7,usa,4
-1.553843870135039,Across design lot bank space oil. Short toward natural usually matter old look energy.,0.13256066194976307,1,56,0.012201180738551476,117,france,1
0.9913172834750704,Wonder simply capital store eat seek war. More for perhaps near. Per action either quickly month.,-1.1101259800897865,1,99,-0.1279158625430137,83,korea,7
0.1429302322717006,Wall man song. Some child fall main nearly. Yet performance number rate sound red know.,-0.0933823638756096,0,82,-0.07133685684864173,77,korea,1
-0.7054568189316692,Indicate too environment suddenly probably sea stock. During one article agency.,-0.20635387678829592,1,49,-0.11791305171822772,110,usa,1
0.9913172834750704,I foreign though I girl. Evidence close glass yourself. Especially word lose south trip drug.,-0.8841829542644138,0,96,-0.12377877767761677,21,china,5
-0.7054568189316692,Shake everybody establish customer position edge. Nor some government conference whom instead last. Range customer tonight Republican than college answer together.,1.6011903298146855,0,65,-0.10435584403725566,2,france,4
0.9913172834750704,Turn next and only two size change seek. Specific enjoy third western say who.,1.2622757910766265,0,87,-0.08501060213145596,114,france,3
0.1429302322717006,Through blue him manager. Hear explain but. Town hour executive bar north hour writer.,1.14930427816394,1,17,-0.1278575937420926,59,germany,5
0.9913172834750704,Near son play meeting in place fine. Machine trip third good human one. Often range modern without reflect.,0.2455321748624494,1,14,2.901207176273146,40,canda,0
0.9913172834750704,Find look room back. Support technology lay education. Data check time would.,1.14930427816394,0,31,-0.011009224961680077,37,england,2
0.9913172834750704,Will throw catch national clear. Low behind race sport dinner.,-0.6582399284390412,1,22,-0.11795189758550843,20,china,4
0.1429302322717006,Green only item stage. Sure must allow result. Political watch reveal employee exist task camera.,-1.3360690059151592,0,98,-0.11989419094954454,86,france,4
0.1429302322717006,Offer true mouth radio become. Debate remember fight affect especially enough.,-0.4322969026136686,0,19,0.40064043061213367,38,canda,2
0.1429302322717006,Go politics event financial pass.,0.47147520068782206,1,76,0.049104754655237615,85,england,1
0.9913172834750704,Law fine camera lead arm. Produce thought million prevent despite want. Window provide rise close later world challenge. Mother amount exist could.,-1.3360690059151592,1,83,1.7971687822877391,117,england,5
0.1429302322717006,Develop security great knowledge help feel move sell. Light lawyer former yard never success goal.,-0.0933823638756096,1,37,-0.0965866705811112,77,australia,3
0.9913172834750704,Pm mention buy various especially once. Purpose letter middle quality add how structure.,0.2455321748624494,1,14,-0.13444196824617502,111,korea,5
0.9913172834750704,Message practice win evidence. Show consumer difference run. Two firm see.,-1.3360690059151592,0,16,-0.12377877767761677,48,germany,4
-0.7054568189316692,Office teacher send east will. She eight material. Book determine fine usually air common.,0.13256066194976307,0,48,-0.08104832366882231,52,china,1
-0.7054568189316692,Yourself later television this office lawyer include mouth.,-0.6582399284390412,1,34,-0.110182724129364,52,germany,6
0.1429302322717006,Laugh determine movement specific safe clearly. Production key read artist enjoy tell. Black character generation above another another drug reason.,-1.3360690059151592,1,38,-0.12183648431358066,16,france,0
0.1429302322717006,Them six avoid seven crime strong. Follow under parent put number enter.,0.9233612523385674,1,86,-0.08501060213145596,118,canda,1
0.9913172834750704,School full trouble service. Sit economic for protect huge already.,1.0363327652512537,1,32,-0.07908660737114583,121,usa,2
-0.7054568189316692,Political conference likely personal consumer blood read. North middle seven market network thousand. Hotel ahead theory or that.,0.6974182265131947,1,24,-0.0780960377554874,31,france,1
-2.4022309213384085,Later north respond important. Drive increase certainly modern watch.,1.2622757910766265,1,44,-0.08497175626417525,66,china,0
0.1429302322717006,Who million oil suddenly. Democrat along order. Role wish team throughout condition can million.,1.2622757910766265,1,44,-0.026664109475811135,82,usa,4
-0.7054568189316692,Of cell miss ahead forget. Station different need live bank national I.,1.488218816901999,1,93,-0.08563213600794753,97,usa,6
0.9913172834750704,Much direction science news medical thus push. College name provide senior get election pretty. Effort ever stock also wife.,-1.1101259800897865,1,99,-0.11406731085743621,11,australia,6
0.1429302322717006,Represent than face hope.,-0.5452684155263549,0,50,-0.11212501749340009,84,france,3
-0.7054568189316692,Space stage nature office east.,-0.6582399284390412,1,27,-0.06743284718692914,28,canda,5
0.9913172834750704,Last consumer but pay heavy. Dark image he way century which seat right.,-1.3360690059151592,0,16,-0.038026525655422395,45,australia,0
-1.553843870135039,Born attorney where TV edge. Single space some step war interesting find our. Color road cell hope.,1.6011903298146855,1,3,-0.10824043076532788,52,korea,6
0.9913172834750704,When attorney task draw. Will car rather thus everybody. Capital four top difficult civil party visit.,-1.1101259800897865,1,99,-0.12379820061125713,58,australia,6
0.9913172834750704,Likely power speak age. Computer part since young.,-0.5452684155263549,1,68,-0.06745227012056951,14,england,6
0.9913172834750704,Get office wall front say conference next. Part economic plan seem her produce.,-0.8841829542644138,0,96,-0.027596410290548476,14,canda,2
0.9913172834750704,Fear my with price fire big character. Second born start future nothing culture phone. Together series once man continue field. Cell administration play challenge specific return than.,0.47147520068782206,1,15,-0.08899230352773,94,usa,1
0.9913172834750704,Idea why wife turn everybody interest control firm. Son look hour everything reason exactly. If serve food type image business seem. Attention citizen build less room.,0.35850368777513575,1,25,-0.04948605650323546,8,korea,7
-0.7054568189316692,Teacher buy admit go share.,-1.1101259800897865,1,99,-0.09472206895163653,60,australia,3
0.1429302322717006,Without gun quality else push car suddenly pressure. Type produce region usually onto.,0.6974182265131947,1,0,-0.1082792766326086,100,germany,5
-0.7054568189316692,History speak positive him form remain very clear. Soon yes give friend doctor expert.,-1.3360690059151592,1,9,-0.11989419094954454,56,australia,6
0.1429302322717006,Finish politics close heart million offer newspaper. Still attention cold wish through visit.,-0.5452684155263549,1,20,-0.12395358408038003,95,germany,0
0.9913172834750704,News ahead where begin economy dark not. Should choice follow should out executive.,2.617933946028862,0,33,-0.11795189758550843,89,australia,3
-0.7054568189316692,Every society next mission analysis stay. Hour language and product set national raise. Great people mother.,1.0363327652512537,1,91,-0.1351606167908684,7,usa,4
0.1429302322717006,Television culture common seek during. Way area mean when these customer government.,-1.3360690059151592,0,67,-0.12455569502323122,118,usa,3
0.9913172834750704,Ok enjoy factor truth toward. Conference quality option carry. Approach ago space dinner marriage.,0.13256066194976307,1,55,-0.08889518885952818,12,france,5
0.9913172834750704,Accept minute town mission land whatever skin. Entire question space staff. Sign even official base.,-0.0933823638756096,1,54,-0.036375576295991696,78,france,0
-0.7054568189316692,Generation three break team that. Arm go full in common material share. Film new land interesting improve name happy.,-1.1101259800897865,1,99,-0.12001072855138671,8,australia,1
0.9913172834750704,Family company point try. Talk full feeling responsibility. Interesting happen drive indeed tend discuss artist Mr.,-1.223097493002473,0,75,-0.11406731085743621,118,korea,2
0.9913172834750704,Decade several commercial well effort. Far former call idea low difficult. Rock house material budget among each happy. Ok ago actually agree marriage tonight history.,0.8103897394258811,1,42,-0.12473050142599447,106,china,1
0.9913172834750704,Notice pattern gun vote safe international. Perform policy movie party leave parent of subject.,-0.6582399284390412,1,34,-0.026664109475811135,54,china,5
0.1429302322717006,Alone ask page cultural.,1.2622757910766265,0,87,-0.07716373694075007,3,australia,7
0.9913172834750704,Cut strong different down wear where. Shake media television itself green. Partner ago guess table each to tough.,1.488218816901999,1,92,-0.12377877767761677,34,england,7
-0.7054568189316692,Leave way much again return like. Room heart mention nothing. Discover travel size best shake question upon.,0.6974182265131947,0,77,-0.127663364405689,35,australia,7
0.1429302322717006,Wrong only skill safe economy generation collection. New artist change war member. Option stand seek check.,0.01958914903707674,0,61,-0.12377877767761677,33,korea,4
-1.553843870135039,Option beat sister message. Play hand bar general way above which.,-1.3360690059151592,0,98,-0.1257210710416529,45,australia,3
-0.7054568189316692,Down side prevent middle off after fall although.,-0.6582399284390412,1,22,-0.110182724129364,119,germany,5
0.9913172834750704,Air and off away outside box your American. Only three by increase recent several threat.,-0.31932538970098223,0,79,-0.12377877767761677,53,england,1
-2.4022309213384085,Continue between quality occur issue it message. Occur respond general smile. Forward owner huge everyone report everything minute. Kitchen when ball.,0.6974182265131947,0,77,0.09950726745197475,10,france,5
0.1429302322717006,Sure check court go majority to. Already camera relationship Congress. Although produce mission scientist in often.,1.14930427816394,1,39,-0.11532980154405968,12,korea,3
0.1429302322717006,Story speech program. Member fund line middle thing.,-1.3360690059151592,0,12,-0.11657286929704279,86,australia,3
0.1429302322717006,Across spring politics from. Big interesting fact science remember respond service.,0.2455321748624494,1,29,-0.127663364405689,1,england,7
-1.553843870135039,Available free this area ten. Movie person reality idea apply. Maybe happy try kind according.,-1.3360690059151592,0,94,-0.09270208385303898,16,australia,7
-0.7054568189316692,General product read such major. Decision force election strong from kitchen energy.,-1.1101259800897865,1,10,-0.10724986114966946,16,korea,1
0.1429302322717006,Letter page guess visit particular make avoid. Thing market fire rule.,-0.20635387678829592,1,49,1.7330925242081878,40,canda,6
0.9913172834750704,Foreign guy result outside as walk tree. Little population keep ball age. Bar outside step also debate board.,0.13256066194976307,1,43,-0.09075979048900287,63,australia,5
-1.553843870135039,Close contain opportunity matter mean wonder customer. Film direction man painting population wife.,1.0363327652512537,1,32,-0.12377877767761677,31,usa,7
0.9913172834750704,Animal baby available similar. Whatever member today ground character leave. Strong feeling son set sign bring.,-1.223097493002473,0,75,-0.10435584403725566,121,england,6
0.9913172834750704,Enough issue still teach. Response difference even across nature country quite still.,-1.3360690059151592,1,64,-0.10598737046304599,89,canda,6
0.9913172834750704,It series avoid enough. Reveal language thought leg.,1.2622757910766265,1,44,-0.11348462284822537,47,germany,0
-0.7054568189316692,Better certainly among development green. Together reveal kid half early. Black style clear financial political great industry.,-0.7712114413517276,1,60,-0.110182724129364,23,canda,4
0.1429302322717006,Chair million section member. New without interview.,-0.9971544671771002,0,58,-0.11872881493112288,24,korea,3
0.9913172834750704,Manager newspaper after military out interesting option. Present mention result.,1.9401048685527444,0,62,-0.128362590016742,57,canda,7
-2.4022309213384085,Weight behavior hit budget do soon than thank.,0.13256066194976307,1,55,-0.098082236471419,124,germany,0
0.9913172834750704,Prevent however sister president turn. Address yes data father office recently middle. Senior traditional we woman full edge stock.,-0.6582399284390412,1,34,-0.08879807419132639,17,china,5
-0.7054568189316692,Participant plan protect mean important trial film. Local relate PM opportunity son. Customer total reflect experience. Treat defense hit bit.,0.9233612523385674,1,86,0.45890923153321705,42,korea,5
0.9913172834750704,Line some soon always at former poor remain. Price visit room wind back method including analysis. Lawyer evidence write value.,-0.4322969026136686,0,19,-0.11115387081138205,16,usa,7
0.1429302322717006,Me that easy. Improve leg during win experience. Response religious human important someone.,-0.5452684155263549,0,97,-0.12377877767761677,95,france,7
0.9913172834750704,Loss modern feel long. Detail two culture expect share dream through cause. Practice build tough this try.,-1.1101259800897865,1,99,-0.09270208385303898,44,france,4
-1.553843870135039,Career success upon bring others staff realize condition. Partner such agent may inside see. Same building rock weight appear.,0.9233612523385674,0,84,-0.11035753053212724,43,usa,4
0.9913172834750704,Service simple debate trade. Spring ready break them word interview picture. Sense better senior.,-0.5452684155263549,1,20,-0.12960565776972513,80,england,1
-1.553843870135039,Explain important and art team difference. Letter mother then particular measure course.,-0.6582399284390412,1,22,-0.09852896394514732,10,usa,5
-0.7054568189316692,Thousand stand here. Company rock morning lot both idea.,-0.6582399284390412,1,27,-0.007241175835450022,2,korea,1
0.9913172834750704,News cut gun bed bar Mrs. Design many for especially go city manage. Field write rate.,0.9233612523385674,0,18,-0.12183648431358066,110,france,4
0.1429302322717006,Actually work human plan college ready physical. Go success international partner religious group management leader.,2.0530763814654307,1,26,-0.05816810784047688,100,england,3
-2.4022309213384085,Piece day without. Ten tonight final probably. Yet month mean carry.,0.47147520068782206,1,76,0.0879311990023195,99,canda,7
0.9913172834750704,Edge hand read arrive. Window his reach wear decision character.,-1.3360690059151592,0,1,-0.127663364405689,1,canda,5
-2.4022309213384085,Look tax increase around read. Fear tree day inside.,1.0363327652512537,1,91,0.3423716296910503,21,germany,5
-1.553843870135039,Bank impact manage live up loss list. Strong they what control else growth.,1.14930427816394,1,39,-0.1238176235448975,31,china,2
0.9913172834750704,Oil generation finally forget whether positive what. Music work near start generation building.,-0.31932538970098223,0,79,-0.12960565776972513,32,germany,0
0.9913172834750704,Concern suffer pressure try right. Class local turn true wife hear. Couple eight drive. Painting institution color your fear.,-0.31932538970098223,0,21,-0.04610646604981263,88,france,5
0.1429302322717006,Fight into six gun imagine. East time series. Another way increase even address ahead sometimes so. Certain chair happen paper leg charge war public.,-1.3360690059151592,1,69,-0.11802958932006988,27,canda,7
-2.4022309213384085,Deep suddenly sure forward development fight east practice. Act stage many station gas become.,-0.20635387678829592,1,51,-0.12105956696796621,84,china,2
0.9913172834750704,Rich significant suddenly address American glass. Population stage idea sign this. Fire human suffer exactly enough into.,0.2455321748624494,1,70,-0.08687520376093064,87,england,1
0.1429302322717006,Score when produce. His success forward including less son. Standard career strong citizen teach.,0.47147520068782206,1,76,-0.12187533018086139,3,england,7
0.9913172834750704,Safe father catch former. Away fact officer. Degree fire sure foreign.,-0.20635387678829592,1,95,0.0413161582654528,7,france,6
0.9913172834750704,Central increase start doctor even cut more.,-1.3360690059151592,1,83,0.04885225651791293,39,canda,5
0.1429302322717006,East yourself lot pretty herself. Real exactly capital painting hear new everything. She small war main fly nearly best.,-1.1101259800897865,1,99,-0.08137851354070844,45,france,6
0.9913172834750704,Crime nice remain like hot risk character. Return pick mother. All behavior herself of.,1.2622757910766265,1,44,1.1173661048750996,46,korea,4
0.9913172834750704,Much page build western teach performance bank offer. Third cultural piece as.,-0.4322969026136686,0,19,-0.12377877767761677,23,canda,5
-1.553843870135039,Brother call offer cost born born remain series. Include break young before defense. Something mention along process tax explain expect.,1.14930427816394,0,8,-0.11410615672471694,59,canda,6
-2.4022309213384085,Course result new everybody drug up. Fall start administration suddenly follow. Push read teach. Green amount town most north happy husband.,-0.0933823638756096,0,78,-0.12377877767761677,19,england,4
0.1429302322717006,Civil brother send administration. Inside name smile public campaign fire. Two brother industry consider behavior four.,-1.3360690059151592,1,64,-0.12473050142599447,37,usa,4
0.9913172834750704,Fear trouble oil factor. Network remember meet provide. Well fall air and store blood only after.,-0.31932538970098223,0,21,-0.12690586999371492,94,china,2
0.1429302322717006,Beautiful third power people type. Table describe eye serve.,0.8103897394258811,1,42,-0.10435584403725566,86,korea,7
0.1429302322717006,Remain report laugh. Serve cost must son else.,-1.3360690059151592,1,69,-0.13251909781577928,50,england,3
-0.7054568189316692,Above positive clearly teacher month hear. Full common feeling small beat food specific.,-0.0933823638756096,1,37,-0.1257210710416529,123,france,5
0.9913172834750704,Particular rest begin site understand day day itself. Over down participant no receive better.,0.5844467136005084,0,53,-0.07271588513710738,62,england,2
0.1429302322717006,Management write evidence born argue it expert. Series dinner really today.,0.13256066194976307,1,56,0.5404855528227338,70,korea,6
0.9913172834750704,Choice soldier heart worry. Hear learn have probably response site look. Decade represent star land happen require they.,-1.3360690059151592,1,64,-0.12960565776972513,1,germany,5
-0.7054568189316692,By treat air form.,2.617933946028862,0,33,-0.1176217077136223,40,korea,2
0.9913172834750704,Special five about sit left offer idea. Write research whose push. During company remember tend.,0.01958914903707674,0,52,-0.10435584403725566,34,usa,7
0.9913172834750704,Argue Mrs case throw among. Type former wish tend anyone water defense gun. Around development level black ball might effect.,-1.3360690059151592,1,83,-0.07133685684864173,77,korea,1
0.9913172834750704,Example subject final exactly.,-0.6582399284390412,1,72,-0.04608704311617226,99,england,6
0.1429302322717006,Within bit place while allow over kid. Week approach add stay. Environment experience film entire line such.,-0.0933823638756096,0,78,-0.036064809357745926,104,australia,1
0.9913172834750704,Range low heart carry choose.,-0.31932538970098223,0,35,-0.12379820061125713,83,korea,3
-2.4022309213384085,Store task everything whole may crime half everything.,0.2455321748624494,1,14,-0.12377877767761677,19,england,4
0.1429302322717006,Pattern visit might evidence we method. Leader thought improve the this growth foreign.,1.9401048685527444,0,62,-0.11212501749340009,96,china,2
-0.7054568189316692,Dog quickly thousand. Total individual nature poor much practice. Blood effort some analysis over.,1.6011903298146855,1,3,-0.13080987965542748,74,australia,2
0.1429302322717006,All since your need. Fight cost second still require social economy. Kitchen worry Congress federal trade others.,1.6011903298146855,0,65,-0.028392750569803275,91,australia,6
-0.7054568189316692,Use ability plant cut stop stand. Upon or see ago Republican send contain health. Hundred toward PM quality within draw.,0.47147520068782206,0,66,-0.1069779400787044,3,england,6
-0.7054568189316692,Defense after travel owner see. Size you voice science space environmental. First development by room poor.,-1.3360690059151592,0,1,-0.1069779400787044,3,england,6
-2.4022309213384085,By world political lawyer what especially them. Growth free machine peace. Region care collection school remain military quickly Congress.,-1.3360690059151592,1,9,-0.038317869660027815,54,england,1
0.9913172834750704,Care national analysis well hold seat street. Important next happen.,-1.223097493002473,0,75,-0.11484422820305065,89,canda,0
0.9913172834750704,Let hundred collection one arm first. Street account right there wide.,2.0530763814654307,1,26,-0.1305573815181028,45,england,7
-2.4022309213384085,Bed yeah agent win improve. Fall amount our central record.,-0.6582399284390412,1,27,-0.10824043076532788,34,usa,6
0.1429302322717006,Some generation phone television. Student bill least turn.,-0.6582399284390412,1,27,-0.14318228838433755,4,england,6
-1.553843870135039,Yourself control boy picture race think. Experience laugh direction effort.,-0.6582399284390412,1,72,-0.0965866705811112,0,korea,4
0.9913172834750704,Wall employee west phone song. Hear second language.,0.13256066194976307,1,55,-0.04608704311617226,75,germany,7
0.9913172834750704,Finish job identify improve. Summer company give network green find sit art.,-1.1101259800897865,1,99,-0.07327915021267783,81,korea,7
0.9913172834750704,Next call still watch somebody. Rise lot rise street.,1.0363327652512537,1,32,-0.015010349291594473,110,australia,5
0.9913172834750704,Particularly management lawyer fall Mrs campaign training. Area show continue head.,1.2622757910766265,0,87,-0.1272166369319607,49,australia,3
-0.7054568189316692,Cell since police agree. People there listen boy. Attack organization find. Quite past traditional job executive weight special energy.,-1.3360690059151592,0,16,-0.1045306504400189,74,usa,6
-0.7054568189316692,Language cell seem it. View before school drive evening art else.,-0.31932538970098223,0,21,-0.1299941164425323,36,usa,2
0.9913172834750704,Explain student community finish attention never. Business story age perhaps writer practice.,1.488218816901999,1,92,-0.12960565776972513,80,korea,6
0.1429302322717006,At song firm field. Approach low bed body during should deal.,-0.31932538970098223,0,21,-0.0946443772170751,124,korea,4
0.9913172834750704,Anyone same sell believe before number billion. Guy your chance city. Everyone education better across worker officer.,-1.1101259800897865,0,5,-0.10629813740129176,105,canda,0
0.9913172834750704,Onto there feeling begin admit prepare sometimes. Wait image manage cost. Four until hit night call professional white. Price firm arm identify stand.,-1.223097493002473,0,75,-0.11989419094954454,50,korea,1
0.9913172834750704,Walk doctor huge since training hope challenge senior. Support edge they hotel simply.,0.9233612523385674,0,84,-0.10657005847225681,97,england,0
0.1429302322717006,Exist race investment yeah one two executive wrong. Three risk follow deep by computer go.,-1.1101259800897865,1,99,-0.12030207255599212,13,usa,2
-0.7054568189316692,Two action prevent discuss. Others accept final morning concern guy growth. Just present up where shoulder whether particular.,1.6011903298146855,1,30,-0.036375576295991696,78,france,0
0.9913172834750704,Administration black nice. They yet notice between per assume its.,0.5844467136005084,0,53,-0.13352909036507807,43,france,3
-0.7054568189316692,Mind effect argue claim too table sing. Left toward than military finally civil. Sea two entire minute little push.,-1.1101259800897865,1,10,-0.12989700177433053,93,australia,7
0.1429302322717006,See civil rise entire. He respond stop way. Wait blood possible behavior.,-1.1101259800897865,0,4,-0.0539144853732378,78,australia,6
0.1429302322717006,Success newspaper bed size ago itself defense pay. Identify child because whatever bank much crime.,1.6011903298146855,1,30,-0.11406731085743621,19,germany,4
-1.553843870135039,Opportunity low boy whose own exactly. Work learn each bag.,0.5844467136005084,0,53,-0.127663364405689,30,canda,0
-2.4022309213384085,Career something time nothing sit laugh discover. Book far all view decade mission mind top. Thought at some prepare determine try.,0.9233612523385674,0,18,-0.10241355067321954,78,england,4
-0.7054568189316692,Call senior whether use PM. Exactly rise after air. Event make believe image. Fast cup energy language myself member.,-1.3360690059151592,0,94,-0.06550997675653339,65,australia,6
0.9913172834750704,Discover back style quickly husband fish. Result pick to mother. Future add kid four great always field.,-0.6582399284390412,1,22,-0.09114824916181008,75,china,1
0.1429302322717006,Hand stuff door feel chance. Sit civil relationship line notice range realize war. Save poor type yard news. Reflect yeah memory news fast community.,-0.31932538970098223,0,35,-0.11795189758550843,114,korea,3
-0.7054568189316692,Professional their certainly large its. Position purpose item growth citizen best country. Official write country discussion along enjoy.,0.8103897394258811,1,42,-0.09549898629725098,5,china,0
0.1429302322717006,Detail live audience their commercial.,-0.31932538970098223,0,79,-0.11795189758550843,105,france,5
0.9913172834750704,Stuff interview especially stage officer within clearly. Pass specific clear one which. Fine next film low right. Notice growth popular price look reveal song.,1.0363327652512537,1,32,-0.14318228838433755,121,germany,4
0.9913172834750704,Type indicate only lawyer trial. Worker recent education break anyone staff issue.,-0.6582399284390412,1,34,-0.10239412773957918,86,usa,0
-0.7054568189316692,Part such stuff should hour leader. Guess direction open address that tough defense. Difficult clear win successful will tree player wear.,1.2622757910766265,0,89,-0.12377877767761677,50,usa,4
-1.553843870135039,Try now follow relationship. Herself actually education growth. Machine main two development Mr college very movement.,1.6011903298146855,0,65,-0.13174218047016484,113,canda,5
0.1429302322717006,From enter appear method. Before way tree worry.,-0.4322969026136686,0,19,-0.1218170613799403,57,usa,2
-0.7054568189316692,Small dog answer. Individual evening dog western.,0.6974182265131947,1,23,-0.11874823786476324,73,usa,6
0.1429302322717006,Main job live executive bar car fire. Green significant order writer. Throw she society shake store.,1.0363327652512537,1,32,-0.11229982389616334,98,australia,7
0.9913172834750704,Break beautiful plant pull ball.,-0.0933823638756096,1,73,-0.07133685684864173,59,australia,5
-2.4022309213384085,Career response identify film production address. Industry production past fight administration bag side.,-0.31932538970098223,0,79,-0.11892304426752649,48,england,1
0.1429302322717006,Community education have series upon law. Home call job perhaps book rich there. Ability face Mr national sound cultural above.,1.14930427816394,0,8,0.20448822377812664,90,england,2
-0.7054568189316692,Hour international sing finish already. Get appear build.,-0.0933823638756096,0,82,-0.10629813740129176,73,china,1
0.9913172834750704,Detail fund glass Congress expert design beyond. Main throughout after either agent college head. Ago reach wife product allow.,0.6974182265131947,1,0,-0.11600960422147231,100,korea,2
0.1429302322717006,Run most moment begin education. Late worry election think.,0.9233612523385674,0,18,-0.12379820061125713,73,england,2
0.9913172834750704,Service computer continue individual early treat.,1.2622757910766265,0,89,0.012278872473112932,35,usa,6
-1.553843870135039,High over interview attorney young left. Sound look address anyone.,1.488218816901999,1,93,-0.07928083670754943,81,usa,4
0.1429302322717006,Debate institution activity difficult run. Memory expect experience. Example ground evidence either trial.,0.13256066194976307,1,43,-0.11600960422147231,100,canda,4
-0.7054568189316692,Civil white only rather. Increase top truth water hard base.,1.14930427816394,1,17,-0.09270208385303898,16,france,3
